student_id,age,gender,class_completed,state,city,school_type,socio_economic_status,internet_access,device_access,parental_education,extracurricular,quantitative_score,logical_score,verbal_score,creative_score,technical_score,suggested_stream,aggregate_percentage,top_recommended_course_1,top_recommended_course_2,recommended_career_1,recommended_career_2,prefers_government_college,simulated_govt_college_cutoff,scholarship_eligibility,dropout_risk_score,latitude,longitude,admission_year_predicted,admission_status_current,notifications_sent,seed_generated_on,assigned_college_id
STU202523185,19,Female,12,Rajasthan,CityE,Private,Lower-Middle,Yes,Smartphone,Secondary,Sports,58.1,54.9,82.2,54.9,44.1,Commerce,67.9,CA Foundation,B.Com (Hons),Accountant,Business Analyst,Yes,59.2,Need-based,54,21.016864,76.32614,2025.0,Not Applied,1,2025-10-07 20:53:56,COLL0964
STU202523186,18,Female,10,Punjab,CityB,Government,Lower-Middle,Yes,Shared Phone/Tablet,Secondary,Internship,60.2,62.9,55.7,57.1,46.3,Commerce,59.0,BBA,CA Foundation,Banker,Accountant,No,61.1,No,48,22.9331,78.361144,,Not Applied,4,2025-10-07 20:53:56,COLL0625
STU202523187,17,Female,12,Delhi,CityH,Central (KVS/JNV),Lower-Middle,Yes,Smartphone,Professional,Arts,80.9,63.6,51.0,58.5,36.0,Science (PCB),73.8,MBBS/MBBS (NEET track),B.Sc (Microbiology),Pharmacist,Doctor,Yes,68.8,Need-based,56,23.860505,79.386497,2025.0,Applied,3,2025-10-07 20:53:56,COLL0989
STU202523188,15,Female,10,Odisha,CityC,Private,Low,Yes,None,No formal education,Internship,58.0,35.8,60.2,41.2,89.0,Commerce,72.0,B.Com,BBA,Banker,Entrepreneur,No,66.9,Need-based,56,22.061041,77.797525,,Applied,7,2025-10-07 20:53:56,COLL0289
STU202523189,17,Male,12,Punjab,CityC,Central (KVS/JNV),Middle,Yes,Smartphone,Primary,Arts,69.1,77.1,37.2,25.8,39.1,Science (PCM),69.9,B.Sc (Mathematics),Integrated M.Sc,Researcher,Data Scientist,Yes,69.3,Need-based,58,23.667463,78.763321,2025.0,Waitlisted,4,2025-10-07 20:53:56,COLL0447
STU202523190,19,Female,12,Kerala,CityJ,Government,Upper-Middle,No,Shared Phone/Tablet,No formal education,Volunteering,75.1,82.7,53.3,59.0,39.0,Science (PCM),100.0,B.Sc (Physics),B.Arch,Engineer,Researcher,No,77.3,Merit-based,56,22.53036,78.050886,2025.0,Applied,10,2025-10-07 20:53:56,COLL0571
STU202523191,16,Female,12,Rajasthan,CityC,Government,Middle,No,Shared Phone/Tablet,Secondary,Internship,51.7,45.4,70.8,70.6,63.1,Commerce,52.0,BMS,B.Com (Hons),Accountant,Banker,No,54.2,No,69,21.073891,76.133739,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0799
STU202523192,18,Female,12,Gujarat,CityF,Government,Middle,Yes,None,Secondary,Coding Club,52.5,47.9,39.6,6.8,11.7,Science (PCB),54.0,MBBS/MBBS (NEET track),B.Sc Nursing,Doctor,Pharmacist,Yes,47.1,No,54,21.878415,77.189531,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0053
STU202523193,20,Female,10,Bihar,CityD,Private,Low,Yes,Smartphone,Secondary,Arts,59.8,56.9,51.6,57.3,16.3,Science (PCB),72.2,B.Sc (Microbiology),MBBS/MBBS (NEET track),Doctor,Biotechnologist,Yes,75.7,Need-based,43,20.771158,75.15199,,Not Applied,4,2025-10-07 20:53:56,COLL0762
STU202523194,18,Female,12,Andhra Pradesh,CityD,Government,Lower-Middle,Yes,Computer,No formal education,Arts,100.0,97.3,42.3,28.8,10.9,Science (PCM),46.8,B.Tech/BE - Engineering,Integrated M.Sc,Engineer,Architect,Yes,58.3,No,85,21.815097,77.973264,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0788
STU202523195,18,Male,12,Karnataka,CityE,Government,High,No,Smartphone,Secondary,Arts,36.8,41.4,75.4,68.6,40.5,Humanities,84.8,BA (Political Science),BA (History),Civil Services,Journalist,Yes,57.0,No,69,21.470884,76.90917,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0511
STU202523196,16,Female,12,Odisha,CityC,Private,Low,Yes,Smartphone,Secondary,Arts,61.6,64.2,41.6,40.3,65.2,Mixed,87.7,Diploma,Foundation Courses,Junior Technician,Counselor,No,67.5,Merit-based,43,22.21973,77.481192,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0270
STU202523197,16,Male,12,Assam,CityJ,Private,Lower-Middle,Yes,Shared Phone/Tablet,Secondary,Debate,67.9,69.1,56.8,42.1,98.9,Science (PCM),55.3,Integrated M.Sc,B.Arch,Engineer,Data Scientist,No,51.3,No,54,22.663891,78.506152,2025.0,Applied,9,2025-10-07 20:53:56,COLL0496
STU202523198,16,Male,12,Jammu & Kashmir,CityC,Private,Low,Yes,Shared Phone/Tablet,Graduate,Coding Club,69.6,70.8,48.9,79.8,23.6,Science (PCB),38.1,B.Sc (Microbiology),MBBS/MBBS (NEET track),Biotechnologist,Clinical Researcher,No,59.4,No,68,23.973455,79.839627,,Not Applied,5,2025-10-07 20:53:56,COLL0918
STU202523199,18,Female,12,Odisha,CityE,Private,Lower-Middle,Yes,Smartphone,Primary,Debate,56.3,55.7,55.9,53.6,91.7,Commerce,41.6,B.Com (Hons),BBA,Banker,Entrepreneur,Yes,53.8,No,76,21.764154,77.714239,2025.0,Applied,0,2025-10-07 20:53:56,COLL0890
STU202523200,18,Male,10,Jammu & Kashmir,CityE,Government,Lower-Middle,Yes,Smartphone,Graduate,Sports,59.4,54.1,59.4,69.8,57.7,Commerce,55.9,BBA,B.Com,Entrepreneur,Business Analyst,Yes,62.2,No,53,24.059155,79.661721,,Not Applied,0,2025-10-07 20:53:56,COLL0857
STU202523201,16,Female,12,Chhattisgarh,CityC,Private,Middle,Yes,Smartphone,Graduate,Coding Club,54.1,54.7,47.7,52.7,77.7,Vocational,50.2,Diploma (Hospitality),Diploma (Automobile),Retail Supervisor,Skilled Tradesperson,No,44.9,No,46,23.697845,79.371893,2025.0,Applied,7,2025-10-07 20:53:56,COLL0292
STU202523202,18,Male,12,Bihar,CityI,Private,Upper-Middle,No,Smartphone,Primary,Debate,63.6,60.4,60.3,56.6,53.8,Commerce,65.3,B.Com,BBA,Accountant,Business Analyst,Yes,69.6,Need-based,74,20.541988,75.61043,2025.0,Accepted,11,2025-10-07 20:53:56,COLL0783
STU202523203,17,Male,12,Assam,CityF,Private,Lower-Middle,Yes,Smartphone,Primary,None,68.8,64.3,44.1,57.9,58.9,Science (PCM),59.2,B.Tech/BE - Engineering,Integrated M.Sc,Architect,Data Scientist,Yes,56.7,No,50,23.276344,78.214595,2025.0,Applied,6,2025-10-07 20:53:56,COLL0986
STU202523204,19,Male,10,Delhi,CityJ,Private,Low,Yes,Smartphone,Primary,None,89.2,88.1,38.6,30.8,38.1,Science (PCM),72.2,B.Sc (Mathematics),B.Tech/BE - Engineering,Data Scientist,Engineer,Yes,63.1,Need-based,50,23.254524,79.780767,,Accepted,0,2025-10-07 20:53:56,COLL0839
STU202523205,16,Male,12,Tamil Nadu,CityI,Private,Lower-Middle,Yes,Shared Phone/Tablet,No formal education,Coding Club,56.8,54.7,39.9,39.0,51.4,Vocational,64.5,Diploma (Hospitality),ITI - Electrician,Hospitality Manager,Skilled Tradesperson,No,30.7,Need-based,51,20.755121,76.483049,2025.0,Waitlisted,0,2025-10-07 20:53:56,COLL0555
STU202523206,17,Male,10,Assam,CityH,Private,Middle,No,Shared Phone/Tablet,Graduate,Arts,62.2,48.1,32.3,21.0,42.8,Humanities,66.3,B.A. (Psychology),BA (Political Science),Social Worker,Journalist,Yes,68.9,No,69,22.465935,78.138686,,Not Applied,1,2025-10-07 20:53:56,COLL0422
STU202523207,20,Female,12,Kerala,CityI,Private (Aided),Low,No,Smartphone,Primary,Debate,55.1,66.0,69.3,81.6,50.8,Commerce,64.2,B.Com (Hons),CA Foundation,Banker,Accountant,Yes,69.3,Need-based,53,22.280841,77.871259,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0158
STU202523208,20,Female,10,Delhi,CityF,Government,Low,Yes,Smartphone,Primary,Coding Club,65.1,69.3,57.3,70.9,26.9,Commerce,85.8,BBA,B.Com (Hons),Business Analyst,Accountant,Yes,80.9,Merit-based,63,24.049097,79.906368,,Applied,11,2025-10-07 20:53:56,COLL0912
STU202523209,20,Female,12,Gujarat,CityB,Government,Low,No,None,Secondary,Coding Club,23.3,26.5,45.6,35.0,70.3,Vocational,53.9,Certificate (Retail),Diploma (Hospitality),Technician,Retail Supervisor,Yes,53.8,No,92,21.93475,76.896052,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0623
STU202523210,19,Male,10,West Bengal,CityG,Private,Middle,Yes,Computer,Primary,Internship,77.9,74.7,54.5,35.2,68.4,Science (PCM),86.2,B.Arch,B.Tech/BE - Engineering,Data Scientist,Architect,Yes,60.3,Merit-based,52,20.602926,75.369266,,Waitlisted,11,2025-10-07 20:53:56,COLL0355
STU202523211,17,Female,12,Chhattisgarh,CityD,Private (Aided),Lower-Middle,Yes,Shared Phone/Tablet,No formal education,Debate,52.5,51.6,42.9,58.8,12.3,Mixed,63.6,Polytechnic,Integrated programs,Administrative Staff,Counselor,Yes,53.5,Need-based,44,23.466842,79.52327,2025.0,Accepted,2,2025-10-07 20:53:56,COLL0663
STU202523212,15,Female,12,Assam,CityF,Private,Low,Yes,Shared Phone/Tablet,Primary,Volunteering,36.3,55.9,43.1,27.7,63.6,Vocational,77.9,Certificate (Retail),Diploma (Hospitality),Hospitality Manager,Technician,Yes,47.0,Need-based,47,22.491157,78.461209,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0411
STU202523213,19,Male,12,Karnataka,CityA,Private,Lower-Middle,Yes,Shared Phone/Tablet,Primary,Coding Club,57.0,64.9,49.8,53.4,50.2,Science (PCB),73.3,B.Sc (Microbiology),MBBS/MBBS (NEET track),Pharmacist,Biotechnologist,Yes,66.1,Need-based,51,21.341973,76.739208,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0995
STU202523214,15,Male,12,Telangana,CityH,Private,Middle,No,Smartphone,Secondary,Arts,32.1,16.9,54.6,61.6,67.4,Vocational,20.2,Diploma (Hospitality),Certificate (Retail),Hospitality Manager,Technician,Yes,49.3,No,78,22.126644,78.11606,,Waitlisted,3,2025-10-07 20:53:56,COLL0742
STU202523215,16,Female,10,Gujarat,CityD,Private (Aided),Upper-Middle,Yes,Smartphone,Secondary,Coding Club,82.3,69.5,50.7,49.3,19.9,Science (PCM),78.2,B.Arch,B.Sc (Physics),Researcher,Architect,No,70.1,No,51,21.152153,76.923838,,Applied,8,2025-10-07 20:53:56,COLL0239
STU202523216,15,Female,12,Madhya Pradesh,CityD,Private (Aided),Middle,Yes,Smartphone,Postgraduate,Arts,66.9,52.7,65.2,36.3,76.6,Science (PCM),58.1,B.Sc (Mathematics),Integrated M.Sc,Data Scientist,Architect,Yes,59.8,No,48,20.675566,76.088334,2025.0,Accepted,5,2025-10-07 20:53:56,COLL0787
STU202523217,16,Female,10,Odisha,CityG,Private,Lower-Middle,Yes,Smartphone,Primary,Debate,96.4,85.8,35.7,25.7,7.7,Science (PCM),81.1,Integrated M.Sc,B.Tech/BE - Engineering,Architect,Data Scientist,Yes,73.9,Need-based,46,21.635914,77.933536,,Not Applied,5,2025-10-07 20:53:56,COLL0636
STU202523218,16,Male,12,Uttar Pradesh,CityG,Government,Low,No,Smartphone,Graduate,Volunteering,99.7,94.3,41.3,26.2,26.1,Science (PCM),52.7,Integrated M.Sc,B.Sc (Mathematics),Engineer,Researcher,Yes,63.7,No,75,20.196084,74.694196,2025.0,Waitlisted,9,2025-10-07 20:53:56,COLL0338
STU202523219,15,Female,12,Odisha,CityG,Private,Low,Yes,Smartphone,Secondary,Volunteering,65.4,59.9,31.3,8.5,57.7,Science (PCM),74.2,B.Arch,B.Sc (Mathematics),Researcher,Data Scientist,Yes,77.6,Need-based,59,22.223297,77.39792,2025.0,Not Applied,5,2025-10-07 20:53:56,COLL0668
STU202523220,17,Male,12,Assam,CityI,Private,Lower-Middle,No,None,Graduate,Arts,45.3,38.2,47.0,49.3,66.4,Vocational,44.6,ITI - Electrician,Diploma (Automobile),Hospitality Manager,Skilled Tradesperson,Yes,49.0,No,90,22.4343,78.760543,2025.0,Applied,4,2025-10-07 20:53:56,COLL0360
STU202523221,19,Male,12,Assam,CityE,Private,Lower-Middle,No,Smartphone,Primary,Debate,41.5,28.4,61.7,61.9,79.8,Humanities,53.4,B.A. (Psychology),BA (Sociology),Journalist,Teacher,Yes,57.1,No,59,22.75595,77.973084,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0189
STU202523222,19,Male,12,West Bengal,CityI,Private,Low,Yes,Smartphone,Secondary,None,61.1,35.6,34.0,25.1,64.8,Mixed,64.9,Diploma,Foundation Courses,Administrative Staff,Junior Technician,Yes,54.4,Need-based,50,20.57939,76.135635,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0479
STU202523223,20,Male,12,Haryana,CityB,Private,Lower-Middle,Yes,Smartphone,Primary,None,20.3,6.0,63.3,61.8,0.0,Humanities,33.5,B.A. (Psychology),BA (History),Civil Services,Social Worker,Yes,46.6,No,57,23.331582,78.93297,,Waitlisted,6,2025-10-07 20:53:56,COLL0887
STU202523224,18,Female,12,Chhattisgarh,CityA,Private,Middle,Yes,Smartphone,Secondary,Sports,37.9,28.7,98.3,89.3,87.2,Humanities,53.8,BA (History),B.A. (Psychology),Teacher,Journalist,No,50.4,No,54,23.858011,79.044364,2025.0,Not Applied,3,2025-10-07 20:53:56,COLL0498
STU202523225,20,Male,12,Haryana,CityE,Government,Middle,Yes,Shared Phone/Tablet,Secondary,None,67.9,68.4,54.2,52.9,33.0,Science (PCB),100.0,B.Sc (Microbiology),B.Sc (Biology),Clinical Researcher,Pharmacist,Yes,83.3,Merit-based,60,23.064687,79.008404,2025.0,Not Applied,12,2025-10-07 20:53:56,COLL0172
STU202523226,16,Male,10,Delhi,CityE,Government,Middle,Yes,None,Primary,Sports,41.8,33.4,50.4,60.0,60.7,Mixed,80.8,Polytechnic,Foundation Courses,Administrative Staff,Counselor,Yes,73.2,Need-based,64,23.184139,79.616383,,Not Applied,9,2025-10-07 20:53:56,COLL0539
STU202523227,20,Male,12,Telangana,CityJ,Private,Middle,No,Smartphone,Secondary,Internship,53.8,54.8,65.5,59.0,32.2,Commerce,66.4,BMS,B.Com,Business Analyst,Entrepreneur,Yes,74.8,No,59,22.483218,78.100291,2025.0,Accepted,3,2025-10-07 20:53:56,COLL0155
STU202523228,17,Male,10,Haryana,CityH,Private,Low,No,Computer,Professional,None,58.9,65.1,64.5,84.9,100.0,Science (PCB),70.7,B.Sc (Microbiology),B.Sc Nursing,Clinical Researcher,Doctor,No,73.3,Need-based,63,23.305166,78.725151,,Not Applied,8,2025-10-07 20:53:56,COLL0213
STU202523229,20,Female,12,Gujarat,CityI,Private,Middle,Yes,Smartphone,Postgraduate,Arts,60.7,77.4,53.9,46.7,40.4,Science (PCM),68.8,B.Arch,B.Tech/BE - Engineering,Architect,Researcher,No,64.3,No,58,21.600767,77.240203,2025.0,Applied,9,2025-10-07 20:53:56,COLL0597
STU202523230,15,Male,12,Chhattisgarh,CityG,Government,Lower-Middle,Yes,None,Primary,Internship,100.0,94.4,48.8,47.7,67.9,Science (PCM),79.5,B.Sc (Mathematics),Integrated M.Sc,Researcher,Data Scientist,Yes,77.4,Need-based,61,23.408515,79.50274,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0416
STU202523231,19,Male,10,Jharkhand,CityB,Private,Upper-Middle,No,Smartphone,Primary,None,72.7,68.0,51.5,68.0,45.8,Science (PCM),84.0,B.Sc (Mathematics),Integrated M.Sc,Engineer,Data Scientist,No,82.0,Need-based,57,22.813307,78.662617,,Not Applied,2,2025-10-07 20:53:56,COLL0315
STU202523232,20,Male,10,Jammu & Kashmir,CityE,Private,Middle,Yes,Smartphone,Primary,Sports,60.5,65.6,56.2,49.3,70.9,Commerce,85.0,BMS,BBA,Business Analyst,Banker,No,63.8,Merit-based,49,23.799165,79.484378,,Not Applied,1,2025-10-07 20:53:56,COLL0857
STU202523233,17,Female,10,Gujarat,CityD,Private,Low,Yes,Computer,Primary,Debate,73.5,85.7,48.3,43.4,50.4,Science (PCM),51.4,B.Arch,Integrated M.Sc,Architect,Researcher,No,52.9,No,52,21.503351,77.022327,,Not Applied,6,2025-10-07 20:53:56,COLL0597
STU202523234,17,Male,12,Jharkhand,CityJ,Private,Low,No,Smartphone,Postgraduate,Coding Club,57.8,54.8,34.8,34.3,78.8,Commerce,72.4,B.Com (Hons),B.Com,Entrepreneur,Banker,Yes,66.3,Need-based,62,22.22952,78.278319,2025.0,Not Applied,4,2025-10-07 20:53:56,COLL0111
STU202523235,18,Male,12,Punjab,CityD,Private,Lower-Middle,Yes,Computer,No formal education,Arts,39.8,29.2,37.4,62.5,19.3,Mixed,63.5,Integrated programs,Diploma,Administrative Staff,Junior Technician,No,60.9,Need-based,51,23.020188,78.381357,2025.0,Not Applied,7,2025-10-07 20:53:56,COLL0696
STU202523236,19,Female,12,Uttar Pradesh,CityI,Private,Lower-Middle,Yes,None,Secondary,Internship,58.2,58.4,72.4,71.6,62.0,Commerce,83.4,BBA,CA Foundation,Business Analyst,Entrepreneur,Yes,56.2,Need-based,56,19.293467,74.546164,2025.0,Applied,10,2025-10-07 20:53:56,COLL0562
STU202523237,20,Male,10,Odisha,CityC,Government,Low,Yes,Smartphone,Primary,Arts,34.4,25.5,83.9,83.7,62.3,Humanities,43.1,BA (Political Science),B.A. (Psychology),Journalist,Civil Services,Yes,58.1,No,81,21.768723,76.913392,,Accepted,1,2025-10-07 20:53:56,COLL0475
STU202523238,18,Male,12,Bihar,CityI,Private,Low,Yes,Computer,No formal education,None,76.3,79.1,59.4,75.5,75.6,Science (PCM),67.9,Integrated M.Sc,B.Sc (Mathematics),Data Scientist,Engineer,Yes,57.3,Need-based,46,20.452205,75.983445,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0366
STU202523239,17,Male,12,Chhattisgarh,CityF,Private,High,Yes,Shared Phone/Tablet,Postgraduate,Volunteering,22.0,36.7,81.7,78.3,58.8,Humanities,62.9,BA (Political Science),B.A. (Psychology),Civil Services,Social Worker,No,60.7,No,48,23.637811,78.574719,2025.0,Not Applied,11,2025-10-07 20:53:56,COLL0823
STU202523240,15,Male,10,Rajasthan,CityI,Private,Low,Yes,Shared Phone/Tablet,Secondary,None,54.4,71.3,70.2,64.8,52.8,Commerce,95.2,B.Com (Hons),BBA,Accountant,Entrepreneur,Yes,71.3,Merit-based,54,20.951224,75.965243,,Not Applied,11,2025-10-07 20:53:56,COLL0510
STU202523241,19,Female,12,Tamil Nadu,CityD,Private,Middle,Yes,Computer,No formal education,None,72.6,79.3,74.0,88.4,27.9,Science (PCM),70.0,Integrated M.Sc,B.Sc (Mathematics),Engineer,Data Scientist,No,65.0,Need-based,35,21.371111,76.160281,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0880
STU202523242,19,Male,10,Assam,CityG,Private,Lower-Middle,Yes,None,Secondary,Coding Club,62.4,73.0,36.9,16.8,80.7,Commerce,67.6,B.Com,BBA,Business Analyst,Banker,Yes,54.4,Need-based,52,22.982081,78.579697,,Applied,5,2025-10-07 20:53:56,COLL0535
STU202523243,17,Female,10,Haryana,CityG,Government,Upper-Middle,Yes,Smartphone,Primary,Volunteering,21.1,22.0,66.1,56.8,71.7,Humanities,72.2,BA (Political Science),BA (Sociology),Social Worker,Teacher,Yes,58.3,Need-based,65,23.116239,78.903527,,Not Applied,9,2025-10-07 20:53:56,COLL0766
STU202523244,18,Male,12,Jharkhand,CityC,Private,Upper-Middle,Yes,Smartphone,Graduate,Coding Club,63.4,60.6,65.5,64.1,46.6,Commerce,70.9,CA Foundation,BMS,Banker,Business Analyst,No,79.0,No,49,22.906192,78.452499,2025.0,Not Applied,10,2025-10-07 20:53:56,COLL0843
STU202523245,18,Male,12,Telangana,CityE,Private,Low,Yes,Shared Phone/Tablet,Secondary,Coding Club,30.7,29.9,34.5,20.0,33.5,Mixed,37.0,Integrated programs,Diploma,Administrative Staff,Junior Technician,Yes,53.1,No,70,21.497626,77.618359,,Accepted,12,2025-10-07 20:53:56,COLL0994
STU202523246,17,Male,12,Tamil Nadu,CityD,Government,Lower-Middle,No,Computer,Postgraduate,Internship,84.2,80.6,96.5,89.3,91.1,Science (PCM),85.6,B.Arch,B.Tech/BE - Engineering,Engineer,Architect,Yes,81.8,Merit-based,57,20.760695,76.654847,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0608
STU202523247,15,Female,12,Andhra Pradesh,CityH,Private,Lower-Middle,Yes,Computer,Primary,None,55.3,52.7,26.7,41.0,33.4,Science (PCM),55.1,B.Sc (Mathematics),B.Arch,Architect,Engineer,No,63.9,No,52,21.867271,77.266405,2025.0,Not Applied,8,2025-10-07 20:53:56,COLL0056
STU202523248,19,Male,12,Uttar Pradesh,CityA,Private,Lower-Middle,No,Smartphone,Secondary,Sports,97.1,100.0,85.0,91.7,47.8,Science (PCM),100.0,B.Sc (Physics),Integrated M.Sc,Researcher,Engineer,Yes,80.5,Merit-based,40,20.303873,74.563802,2025.0,Applied,9,2025-10-07 20:53:56,COLL0710
STU202523249,15,Female,10,Telangana,CityB,Private,Middle,Yes,Smartphone,Secondary,Sports,47.9,57.5,51.6,59.1,21.5,Science (PCB),58.8,B.Sc (Biology),B.Sc Nursing,Doctor,Biotechnologist,No,55.8,No,63,21.977299,77.678637,,Not Applied,3,2025-10-07 20:53:56,COLL0081
STU202523250,20,Female,12,West Bengal,CityC,Private,Upper-Middle,Yes,Shared Phone/Tablet,No formal education,Arts,43.6,54.2,62.0,66.0,54.4,Humanities,46.1,BJMC - Journalism,BA (Sociology),Journalist,Social Worker,Yes,41.7,No,70,20.959857,75.556996,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0163
STU202523251,20,Male,12,West Bengal,CityE,Private (Aided),Lower-Middle,Yes,Smartphone,Primary,Internship,58.2,68.4,60.6,60.2,39.6,Commerce,61.0,CA Foundation,BMS,Accountant,Entrepreneur,Yes,63.2,Need-based,48,20.639121,75.554968,2025.0,Not Applied,0,2025-10-07 20:53:56,COLL0488
STU202523252,15,Female,10,Jharkhand,CityA,Private,Middle,Yes,None,Secondary,Internship,64.7,75.4,55.9,59.9,49.4,Commerce,50.0,BBA,B.Com,Entrepreneur,Business Analyst,No,52.7,No,62,22.013917,78.443099,,Applied,7,2025-10-07 20:53:56,COLL0046
STU202523253,20,Female,10,Haryana,CityJ,Private,Upper-Middle,Yes,Smartphone,No formal education,Arts,50.5,56.7,68.5,95.5,29.0,Commerce,80.3,B.Com,BBA,Banker,Accountant,No,71.8,Need-based,50,23.307382,78.573473,,Applied,5,2025-10-07 20:53:56,COLL0402
STU202523254,20,Female,12,Kerala,CityH,Private (Aided),Low,Yes,Computer,Primary,Coding Club,67.6,78.9,64.7,73.2,2.7,Commerce,79.4,B.Com (Hons),CA Foundation,Entrepreneur,Banker,No,59.0,Need-based,46,22.473604,78.137735,2025.0,Applied,1,2025-10-07 20:53:56,COLL0243
STU202523255,15,Male,12,Telangana,CityJ,Private,Lower-Middle,Yes,Smartphone,Primary,None,70.6,93.2,50.1,39.0,14.6,Science (PCM),54.0,B.Tech/BE - Engineering,B.Arch,Data Scientist,Engineer,No,37.6,No,50,22.69384,77.959403,2025.0,Not Applied,9,2025-10-07 20:53:56,COLL0242
STU202523256,19,Male,12,Punjab,CityH,Private,Middle,No,Shared Phone/Tablet,Secondary,Sports,43.6,35.0,44.7,54.7,84.1,Vocational,69.8,ITI - Electrician,Diploma (Hospitality),Hospitality Manager,Technician,Yes,40.2,No,51,23.220772,78.921184,2025.0,Accepted,1,2025-10-07 20:53:56,COLL0566
STU202523257,17,Male,10,Andhra Pradesh,CityF,Government,Low,Yes,Smartphone,Primary,None,91.7,91.4,61.4,46.0,66.7,Science (PCM),64.5,B.Sc (Mathematics),Integrated M.Sc,Data Scientist,Engineer,No,62.9,Need-based,60,21.758411,77.365809,,Not Applied,10,2025-10-07 20:53:56,COLL0976
STU202523258,19,Male,10,Jharkhand,CityA,Private,Lower-Middle,Yes,Smartphone,Primary,Volunteering,58.8,48.3,27.8,52.0,100.0,Commerce,75.8,B.Com (Hons),B.Com,Banker,Accountant,No,58.2,Need-based,49,22.88458,78.46795,,Not Applied,10,2025-10-07 20:53:56,COLL0674
STU202523259,18,Female,10,Jammu & Kashmir,CityF,Private,Middle,Yes,Smartphone,No formal education,Sports,50.0,64.1,5.0,0.0,75.5,Vocational,86.6,ITI - Electrician,Diploma (Hospitality),Technician,Retail Supervisor,Yes,45.0,Merit-based,38,23.497924,79.830766,,Not Applied,12,2025-10-07 20:53:56,COLL0840
STU202523260,16,Male,12,Assam,CityF,Private,Lower-Middle,Yes,Shared Phone/Tablet,Postgraduate,Internship,65.5,60.6,27.3,23.7,42.1,Vocational,27.9,Diploma (Automobile),ITI - Electrician,Retail Supervisor,Hospitality Manager,Yes,38.5,No,80,22.547092,78.416231,,Applied,11,2025-10-07 20:53:56,COLL0645
STU202523261,16,Female,10,Gujarat,CityA,Private,Middle,Yes,Smartphone,Secondary,Volunteering,51.1,40.2,41.9,57.5,56.9,Science (PCM),74.1,B.Arch,B.Sc (Physics),Data Scientist,Architect,No,74.6,No,52,21.380427,76.310174,,Applied,6,2025-10-07 20:53:56,COLL0778
STU202523262,20,Female,10,Odisha,CityI,Private,Lower-Middle,Yes,Smartphone,Primary,Arts,45.4,42.5,48.1,71.9,46.5,Vocational,74.6,Diploma (Hospitality),ITI - Electrician,Skilled Tradesperson,Technician,No,46.7,Need-based,62,22.015608,77.717313,,Not Applied,8,2025-10-07 20:53:56,COLL0860
STU202523263,19,Male,10,Maharashtra,CityH,Government,High,Yes,Smartphone,Secondary,None,57.8,54.0,45.7,49.2,5.1,Vocational,72.3,ITI - Electrician,Certificate (Retail),Retail Supervisor,Hospitality Manager,Yes,41.4,No,66,19.842243,75.102368,,Not Applied,4,2025-10-07 20:53:56,COLL0855
STU202523264,16,Female,12,Haryana,CityC,Government,Low,Yes,Computer,Primary,Internship,50.9,40.1,17.4,11.1,9.6,Humanities,67.1,B.A. (Psychology),BA (Political Science),Teacher,Journalist,Yes,68.0,Need-based,55,22.84268,78.800173,2025.0,Not Applied,6,2025-10-07 20:53:56,COLL0985
